"node_id","layer_id","module","plasmid_length","degree","final","presence","strength","edge_type","flow"
430,5,127,2062,2,"rep",1,1.35806885025021,"All",0.000333224
431,5,82,2054,6,"rep",1,5.97955209347614,"All",0.00024453
431,8,82,2054,6,"rep",1,5.97955209347614,"All",0.00024453
431,9,82,2054,6,"rep",1,5.97955209347614,"All",0.00024453
431,10,82,2054,6,"rep",1,5.97955209347614,"All",0.00024453
431,11,82,2054,6,"rep",1,5.97955209347614,"All",0.00024453
431,17,82,2054,6,"rep",1,5.97955209347614,"All",0.00024453
432,5,143,2038,2,"0",0,1.95372234858003,"All",0.000479377
432,5,143,2038,2,"hypo",1,1.95372234858003,"All",0.000479377
432,5,143,2038,2,"soren",1,1.95372234858003,"All",0.000479377
434,5,40,2017,5,"0",0,3.64204677243431,"All",0.000893634
434,5,40,2017,5,"hypo",1,3.64204677243431,"All",0.000893634
683,6,227,3948,2,"rep",1,1.34726641337386,"All",0.000330573
686,6,126,3463,2,"rep",1,1.78066220946514,"All",0.000436914
686,6,126,3463,2,"mob",1,1.78066220946514,"All",0.000436914
687,6,369,3379,1,"rep",1,0.63894643385617,"All",0.000156776
687,6,369,3379,1,"0",0,0.63894643385617,"All",0.000156776
687,6,369,3379,1,"mob",1,0.63894643385617,"All",0.000156776
688,6,29,3214,6,"PRE",1,4.85623895768513,"All",0.00119155
688,6,29,3214,6,"0",0,4.85623895768513,"All",0.00119155
688,6,29,3214,6,"hypo",1,4.85623895768513,"All",0.00119155
689,5,10,3163,21,"mob",1,13.1163625418906,"All",0.00107277
689,6,10,3163,21,"mob",1,13.1163625418906,"All",0.00107277
689,10,10,3163,21,"mob",1,13.1163625418906,"All",0.00107277
689,5,10,3163,21,"soren",1,13.1163625418906,"All",0.00107277
689,6,10,3163,21,"soren",1,13.1163625418906,"All",0.00107277
689,10,10,3163,21,"soren",1,13.1163625418906,"All",0.00107277
689,5,10,3163,21,"primase",1,13.1163625418906,"All",0.00107277
689,6,10,3163,21,"primase",1,13.1163625418906,"All",0.00107277
689,10,10,3163,21,"primase",1,13.1163625418906,"All",0.00107277
690,6,70,2985,4,"integrase",1,2.63417239530988,"All",0.000646336
690,6,70,2985,4,"rep",1,2.63417239530988,"All",0.000646336
691,6,4,2977,18,"0",0,12.015737606396,"All",0.00294825
691,6,4,2977,18,"PRE",1,12.015737606396,"All",0.00294825
693,6,20,2943,2,"mob",1,1.18926396873938,"All",0.000291805
693,6,20,2943,2,"rep",1,1.18926396873938,"All",0.000291805
695,6,76,2903,4,"PRE",1,3.00757872545642,"All",0.000737957
695,6,76,2903,4,"0",0,3.00757872545642,"All",0.000737957
696,6,99,2750,1,"0",0,0.237817523636364,"All",5.83523e-05
696,6,99,2750,1,"mob",1,0.237817523636364,"All",5.83523e-05
696,6,99,2750,1,"rep",1,0.237817523636364,"All",5.83523e-05
699,6,33,2705,3,"PRE",1,1.91556133532729,"All",0.000470013
699,6,33,2705,3,"soren",1,1.91556133532729,"All",0.000470013
704,6,127,2487,3,"0",0,1.6409375552875,"All",0.00040263
704,6,127,2487,3,"rep",1,1.6409375552875,"All",0.00040263
707,6,34,2429,7,"mob",1,4.90020010070323,"All",0.00120234
707,6,34,2429,7,"hypo",1,4.90020010070323,"All",0.00120234
707,6,34,2429,7,"soren",1,4.90020010070323,"All",0.00120234
708,6,107,2405,3,"rep",1,2.23160892723493,"All",0.000547561
709,6,16,2376,7,"0",0,5.17982962848935,"All",0.00127095
709,6,16,2376,7,"rep",1,5.17982962848935,"All",0.00127095
710,6,111,2362,3,"soren",1,2.22650746824725,"All",0.000546309
712,6,47,2292,4,"soren",1,2.63176265270506,"All",0.000645745
713,6,156,2290,4,"0",0,2.35000043520511,"All",0.000288305
713,21,156,2290,4,"0",0,2.35000043520511,"All",0.000288305
715,6,105,2248,3,"0",0,1.8193959430605,"All",0.000446418
715,6,105,2248,3,"hypo",1,1.8193959430605,"All",0.000446418
716,6,187,2211,2,"rep",1,1.21618740841248,"All",0.000298411
716,6,187,2211,2,"0",0,1.21618740841248,"All",0.000298411
717,6,209,2194,2,"rep",1,1.18368112579763,"All",0.000290435
722,6,43,2146,5,"0",0,3.89281959925443,"All",0.000955165
722,6,43,2146,5,"rep",1,3.89281959925443,"All",0.000955165
724,6,5,2091,20,"0",0,13.6719701682977,"All",0.00167732
724,17,5,2091,20,"0",0,13.6719701682977,"All",0.00167732
724,6,5,2091,20,"rep",1,13.6719701682977,"All",0.00167732
724,17,5,2091,20,"rep",1,13.6719701682977,"All",0.00167732
725,6,45,2075,5,"0",0,3.7711923693572,"All",0.000925322
726,6,273,2074,1,"0",0,0.96981308490566,"All",0.000237959
727,6,12,2072,7,"soren",1,5.72876841216216,"All",0.00140564
728,6,37,2045,8,"soren",1,4.89781804783672,"All",0.000600879
728,12,37,2045,8,"soren",1,4.89781804783672,"All",0.000600879
728,6,37,2045,8,"0",0,4.89781804783672,"All",0.000600879
728,12,37,2045,8,"0",0,4.89781804783672,"All",0.000600879
731,6,40,2017,6,"0",0,4.01204276113606,"All",0.000984418
731,6,40,2017,6,"hypo",1,4.01204276113606,"All",0.000984418
732,6,330,2005,1,"0",0,0.813965087281796,"All",0.000199719
733,6,66,2004,4,"0",0,3.41018610279441,"All",0.000836743
733,6,66,2004,4,"rep",1,3.41018610279441,"All",0.000836743
1044,7,59,3064,20,"soren",1,9.31066061985878,"All",0.000456904
1044,8,59,3064,20,"soren",1,9.31066061985878,"All",0.000456904
1044,9,59,3064,20,"soren",1,9.31066061985878,"All",0.000456904
1044,10,59,3064,20,"soren",1,9.31066061985878,"All",0.000456904
1044,11,59,3064,20,"soren",1,9.31066061985878,"All",0.000456904
1044,7,59,3064,20,"0",0,9.31066061985878,"All",0.000456904
1044,8,59,3064,20,"0",0,9.31066061985878,"All",0.000456904
1044,9,59,3064,20,"0",0,9.31066061985878,"All",0.000456904
1044,10,59,3064,20,"0",0,9.31066061985878,"All",0.000456904
1044,11,59,3064,20,"0",0,9.31066061985878,"All",0.000456904
1046,7,20,2938,12,"0",0,8.71953756977536,"All",0.00106974
1046,11,20,2938,12,"0",0,8.71953756977536,"All",0.00106974
1046,7,20,2938,12,"rep",1,8.71953756977536,"All",0.00106974
1046,11,20,2938,12,"rep",1,8.71953756977536,"All",0.00106974
1046,7,20,2938,12,"mob",1,8.71953756977536,"All",0.00106974
1046,11,20,2938,12,"mob",1,8.71953756977536,"All",0.00106974
1047,7,72,2935,4,"rep",1,3.09676102214651,"All",0.000759839
1047,7,72,2935,4,"hypo",1,3.09676102214651,"All",0.000759839
1048,7,397,2861,1,"0",0,0.54294794165316,"All",0.000133221
1048,7,397,2861,1,"recombinase",1,0.54294794165316,"All",0.000133221
1048,7,397,2861,1,"soren",1,0.54294794165316,"All",0.000133221
1049,7,27,2662,6,"soren",1,3.77798647633358,"All",0.000926989
1049,7,27,2662,6,"rep",1,3.77798647633358,"All",0.000926989
1049,7,27,2662,6,"hypo",1,3.77798647633358,"All",0.000926989
1051,7,379,2501,1,"rep",1,0.606157536985206,"All",0.00014873
1051,7,379,2501,1,"0",0,0.606157536985206,"All",0.00014873
1052,7,22,2384,6,"rep",1,4.98699606543624,"All",0.00122364
1052,7,22,2384,6,"0",0,4.98699606543624,"All",0.00122364
1052,7,22,2384,6,"hypo",1,4.98699606543624,"All",0.00122364
1055,7,52,2283,4,"0",0,3.6697399868594,"All",0.000900429
1055,7,52,2283,4,"hypo",1,3.6697399868594,"All",0.000900429
1055,7,52,2283,4,"rep",1,3.6697399868594,"All",0.000900429
1059,7,246,2206,1,"rep",1,0.99864,"All",0.000245032
1060,7,195,2182,2,"0",0,1.52291488542621,"All",0.000373671
1060,7,195,2182,2,"soren",1,1.52291488542621,"All",0.000373671
1062,7,77,2124,2,"soren",1,1.7547072834275,"All",0.000430545
1062,7,77,2124,2,"0",0,1.7547072834275,"All",0.000430545
1062,7,77,2124,2,"rep",1,1.7547072834275,"All",0.000430545
1063,7,359,2064,1,"soren",1,0.696708861434108,"All",0.000170949
1064,7,401,2000,1,"0",0,0.5325,"All",0.000130657
1064,7,401,2000,1,"soren",1,0.5325,"All",0.000130657
1293,8,176,7296,2,"hypo",1,1.46797633768023,"All",0.000360191
1293,8,176,7296,2,"soren",1,1.46797633768023,"All",0.000360191
1293,8,176,7296,2,"toxin",1,1.46797633768023,"All",0.000360191
1293,8,176,7296,2,"antitoxin",1,1.46797633768023,"All",0.000360191
1293,8,176,7296,2,"tetracycline resistance",1,1.46797633768023,"All",0.000360191
1293,8,176,7296,2,"rep",1,1.46797633768023,"All",0.000360191
1293,8,176,7296,2,"PRE",1,1.46797633768023,"All",0.000360191
1294,8,241,7241,1,"0",0,0.377294779726557,"All",9.25752e-05
1294,8,241,7241,1,"rep",1,0.377294779726557,"All",9.25752e-05
1294,8,241,7241,1,"toxin",1,0.377294779726557,"All",9.25752e-05
1294,8,241,7241,1,"hypo",1,0.377294779726557,"All",9.25752e-05
1294,8,241,7241,1,"mob",1,0.377294779726557,"All",9.25752e-05
1295,8,234,6939,2,"soren",1,0.720564153336216,"All",0.000176802
1295,8,234,6939,2,"PRE",1,0.720564153336216,"All",0.000176802
1295,8,234,6939,2,"0",0,0.720564153336216,"All",0.000176802
1295,8,234,6939,2,"hypo",1,0.720564153336216,"All",0.000176802
1301,8,402,5418,1,"soren",1,0.530269472129937,"All",0.00013011
1301,8,402,5418,1,"hypo",1,0.530269472129937,"All",0.00013011
1301,8,402,5418,1,"phage protein",1,0.530269472129937,"All",0.00013011
1301,8,402,5418,1,"0",0,0.530269472129937,"All",0.00013011
1306,8,405,4978,1,"rep",1,0.506919989973932,"All",0.000124381
1306,8,405,4978,1,"0",0,0.506919989973932,"All",0.000124381
1308,8,202,4960,2,"rep",1,1.48387080241935,"All",0.000364091
1308,8,202,4960,2,"capsid protein",1,1.48387080241935,"All",0.000364091
1308,8,202,4960,2,"0",0,1.48387080241935,"All",0.000364091
1308,8,202,4960,2,"hypo",1,1.48387080241935,"All",0.000364091
1312,8,295,4798,1,"0",0,0.917674030846186,"All",0.000225166
1312,8,295,4798,1,"hypo",1,0.917674030846186,"All",0.000225166
1312,8,295,4798,1,"soren",1,0.917674030846186,"All",0.000225166
1312,8,295,4798,1,"toxin",1,0.917674030846186,"All",0.000225166
1312,8,295,4798,1,"XRE family transcriptional regulator",1,0.917674030846186,"All",0.000225166
1316,8,240,4485,2,"resolvase",1,1.13667220512821,"All",0.0002789
1316,8,240,4485,2,"hypo",1,1.13667220512821,"All",0.0002789
1316,8,240,4485,2,"soren",1,1.13667220512821,"All",0.0002789
1316,8,240,4485,2,"rep",1,1.13667220512821,"All",0.0002789
1316,8,240,4485,2,"0",0,1.13667220512821,"All",0.0002789
1318,8,332,4456,1,"soren",1,0.807675044883303,"All",0.000198176
1318,8,332,4456,1,"antitoxin",1,0.807675044883303,"All",0.000198176
1318,8,332,4456,1,"glycosyl transferase group 1",1,0.807675044883303,"All",0.000198176
1321,8,343,4300,1,"0",0,0.769302325581395,"All",0.00018876
1321,8,343,4300,1,"soren",1,0.769302325581395,"All",0.00018876
1321,8,343,4300,1,"hypo",1,0.769302325581395,"All",0.00018876
1327,8,91,4092,3,"rep",1,2.46235953079179,"All",0.000604179
1327,8,91,4092,3,"soren",1,2.46235953079179,"All",0.000604179
1327,8,91,4092,3,"PRE",1,2.46235953079179,"All",0.000604179
1329,8,194,4044,2,"hypo",1,1.05860534124629,"All",0.000259746
1329,8,194,4044,2,"0",0,1.05860534124629,"All",0.000259746
1329,8,194,4044,2,"PRE",1,1.05860534124629,"All",0.000259746
1332,8,116,3969,3,"mob",1,1.9309667750063,"All",0.000473793
1332,8,116,3969,3,"hypo",1,1.9309667750063,"All",0.000473793
1332,8,116,3969,3,"0",0,1.9309667750063,"All",0.000473793
1332,8,116,3969,3,"rep",1,1.9309667750063,"All",0.000473793
1334,8,371,3923,1,"hypo",1,0.627885627376426,"All",0.000154062
1334,8,371,3923,1,"0",0,0.627885627376426,"All",0.000154062
1334,8,371,3923,1,"antitoxin",1,0.627885627376426,"All",0.000154062
1334,8,371,3923,1,"soren",1,0.627885627376426,"All",0.000154062
1334,8,371,3923,1,"rep",1,0.627885627376426,"All",0.000154062
1337,8,134,3880,2,"0",0,1.99896,"All",0.000490476
1337,8,134,3880,2,"mob",1,1.99896,"All",0.000490476
1337,8,134,3880,2,"rep",1,1.99896,"All",0.000490476
1339,8,170,3859,1,"0",0,0.984966159626846,"All",0.000241677
1339,8,170,3859,1,"rep",1,0.984966159626846,"All",0.000241677
1339,8,170,3859,1,"soren",1,0.984966159626846,"All",0.000241677
1347,8,182,3747,2,"0",0,1.61515879370163,"All",0.000396305
1347,8,182,3747,2,"virulence factor",1,1.61515879370163,"All",0.000396305
1347,8,182,3747,2,"mob",1,1.61515879370163,"All",0.000396305
1347,8,182,3747,2,"rep",1,1.61515879370163,"All",0.000396305
1349,8,141,3731,2,"rep",1,1.93084963816671,"All",0.000473764
1349,8,141,3731,2,"0",0,1.93084963816671,"All",0.000473764
1349,8,141,3731,2,"hypo",1,1.93084963816671,"All",0.000473764
1352,8,373,3636,1,"hypo",1,0.625137359735974,"All",0.000153387
1352,8,373,3636,1,"rep",1,0.625137359735974,"All",0.000153387
1353,8,125,3616,3,"hypo",1,2.34596238938053,"All",0.000575619
1353,8,125,3616,3,"0",0,2.34596238938053,"All",0.000575619
1353,8,125,3616,3,"soren",1,2.34596238938053,"All",0.000575619
1353,8,125,3616,3,"rep",1,2.34596238938053,"All",0.000575619
1354,8,21,3572,7,"rep",1,5.23097870688238,"All",0.0012835
1354,8,21,3572,7,"mob",1,5.23097870688238,"All",0.0012835
1355,8,213,3563,2,"ribosomal protein S6 modification protein",1,1.79848930676396,"All",0.000220644
1355,10,213,3563,2,"ribosomal protein S6 modification protein",1,1.79848930676396,"All",0.000220644
1355,8,213,3563,2,"0",0,1.79848930676396,"All",0.000220644
1355,10,213,3563,2,"0",0,1.79848930676396,"All",0.000220644
1355,8,213,3563,2,"rep",1,1.79848930676396,"All",0.000220644
1355,10,213,3563,2,"rep",1,1.79848930676396,"All",0.000220644
1355,8,213,3563,2,"primase",1,1.79848930676396,"All",0.000220644
1355,10,213,3563,2,"primase",1,1.79848930676396,"All",0.000220644
1357,8,163,3555,2,"hypo",1,1.73136077637131,"All",0.000424817
1357,8,163,3555,2,"0",0,1.73136077637131,"All",0.000424817
1357,8,163,3555,2,"recombinase",1,1.73136077637131,"All",0.000424817
1357,8,163,3555,2,"rep",1,1.73136077637131,"All",0.000424817
1359,8,355,3532,1,"rep",1,0.718573046432616,"All",0.000176313
1359,8,355,3532,1,"PRE",1,0.718573046432616,"All",0.000176313
1359,8,355,3532,1,"0",0,0.718573046432616,"All",0.000176313
1360,7,218,3513,2,"recombinase",1,1.71788035264484,"All",0.000210755
1360,8,218,3513,2,"recombinase",1,1.71788035264484,"All",0.000210755
1360,7,218,3513,2,"0",0,1.71788035264484,"All",0.000210755
1360,8,218,3513,2,"0",0,1.71788035264484,"All",0.000210755
1360,7,218,3513,2,"soren",1,1.71788035264484,"All",0.000210755
1360,8,218,3513,2,"soren",1,1.71788035264484,"All",0.000210755
1365,8,178,3445,2,"hypo",1,1.37880986937591,"All",0.000338313
1365,8,178,3445,2,"PRE",1,1.37880986937591,"All",0.000338313
1365,8,178,3445,2,"0",0,1.37880986937591,"All",0.000338313
1367,8,391,3414,1,"hypo",1,0.566198008201523,"All",0.000138926
1367,8,391,3414,1,"0",0,0.566198008201523,"All",0.000138926
1367,8,391,3414,1,"soren",1,0.566198008201523,"All",0.000138926
1369,8,98,3396,3,"hypo",1,2.40979277010512,"All",0.000591281
1369,8,98,3396,3,"rep",1,2.40979277010512,"All",0.000591281
1369,8,98,3396,3,"0",0,2.40979277010512,"All",0.000591281
1371,8,84,3377,3,"integrase",1,2.89103069318554,"All",0.00070936
1371,8,84,3377,3,"hypo",1,2.89103069318554,"All",0.00070936
1371,8,84,3377,3,"0",0,2.89103069318554,"All",0.00070936
1372,8,57,3375,1,"0",0,0.543871314623338,"All",0.000133447
1372,8,57,3375,1,"soren",1,0.543871314623338,"All",0.000133447
1372,8,57,3375,1,"hypo",1,0.543871314623338,"All",0.000133447
1374,8,168,3354,2,"mob",1,1.67262969588551,"All",0.000410406
1374,8,168,3354,2,"soren",1,1.67262969588551,"All",0.000410406
1374,8,168,3354,2,"0",0,1.67262969588551,"All",0.000410406
1374,8,168,3354,2,"rep",1,1.67262969588551,"All",0.000410406
1375,8,378,3352,1,"0",0,0.606503579952267,"All",0.000148815
1375,8,378,3352,1,"soren",1,0.606503579952267,"All",0.000148815
1376,8,312,3348,1,"0",0,0.884310618066561,"All",0.00021698
1376,8,312,3348,1,"soren",1,0.884310618066561,"All",0.00021698
1377,8,190,3346,2,"0",0,1.53615659593545,"All",0.00037692
1377,8,190,3346,2,"rep",1,1.53615659593545,"All",0.00037692
1378,8,118,3320,3,"PRE",1,1.91807228915663,"All",0.000470629
1378,8,118,3320,3,"mob",1,1.91807228915663,"All",0.000470629
1378,8,118,3320,3,"rep",1,1.91807228915663,"All",0.000470629
1381,8,184,3308,2,"soren",1,1.60217654171705,"All",0.000393119
1381,8,184,3308,2,"0",0,1.60217654171705,"All",0.000393119
1381,8,184,3308,2,"recombinase",1,1.60217654171705,"All",0.000393119
1383,8,199,3279,2,"0",0,1.30832731930467,"All",0.000321019
1383,8,199,3279,2,"hypo",1,1.30832731930467,"All",0.000321019
1383,8,199,3279,2,"soren",1,1.30832731930467,"All",0.000321019
1388,8,102,3239,3,"recombinase",1,2.38715615004631,"All",0.000585726
1388,8,102,3239,3,"soren",1,2.38715615004631,"All",0.000585726
1389,8,55,3231,4,"0",0,3.696996545961,"All",0.000907117
1389,8,55,3231,4,"rep",1,3.696996545961,"All",0.000907117
1389,8,55,3231,4,"mob",1,3.696996545961,"All",0.000907117
1391,8,29,3214,6,"0",0,3.9757373739888,"All",0.00097551
1391,8,29,3214,6,"hypo",1,3.9757373739888,"All",0.00097551
1391,8,29,3214,6,"PRE",1,3.9757373739888,"All",0.00097551
1395,8,28,3185,15,"hypo",1,10.0012558869702,"All",0.000817989
1395,10,28,3185,15,"hypo",1,10.0012558869702,"All",0.000817989
1395,11,28,3185,15,"hypo",1,10.0012558869702,"All",0.000817989
1396,8,140,3159,2,"0",0,1.94492015194682,"All",0.000477217
1396,8,140,3159,2,"soren",1,1.94492015194682,"All",0.000477217
1396,8,140,3159,2,"mob",1,1.94492015194682,"All",0.000477217
1399,8,260,3150,1,"0",0,0.989842285714286,"All",0.000242873
1399,8,260,3150,1,"mob",1,0.989842285714286,"All",0.000242873
1401,8,124,3140,4,"0",0,2.82164543949045,"All",0.000346168
1401,10,124,3140,4,"0",0,2.82164543949045,"All",0.000346168
1401,8,124,3140,4,"rep",1,2.82164543949045,"All",0.000346168
1401,10,124,3140,4,"rep",1,2.82164543949045,"All",0.000346168
1401,8,124,3140,4,"PRE",1,2.82164543949045,"All",0.000346168
1401,10,124,3140,4,"PRE",1,2.82164543949045,"All",0.000346168
1402,8,81,3140,3,"0",0,2.99157,"All",0.000734029
1402,8,81,3140,3,"soren",1,2.99157,"All",0.000734029
1402,8,81,3140,3,"rep",1,2.99157,"All",0.000734029
1402,8,81,3140,3,"hypo",1,2.99157,"All",0.000734029
1405,8,258,3124,1,"rep",1,0.990400323303457,"All",0.00024301
1405,8,258,3124,1,"0",0,0.990400323303457,"All",0.00024301
1405,8,258,3124,1,"recombinase",1,0.990400323303457,"All",0.00024301
1408,8,249,3085,1,"mob",1,0.268300153139357,"All",6.58317e-05
1408,8,249,3085,1,"rep",1,0.268300153139357,"All",6.58317e-05
1409,8,23,3077,28,"0",0,10.0926092130731,"All",0.000619095
1409,9,23,3077,28,"0",0,10.0926092130731,"All",0.000619095
1409,10,23,3077,28,"0",0,10.0926092130731,"All",0.000619095
1409,11,23,3077,28,"0",0,10.0926092130731,"All",0.000619095
1409,8,23,3077,28,"soren",1,10.0926092130731,"All",0.000619095
1409,9,23,3077,28,"soren",1,10.0926092130731,"All",0.000619095
1409,10,23,3077,28,"soren",1,10.0926092130731,"All",0.000619095
1409,11,23,3077,28,"soren",1,10.0926092130731,"All",0.000619095
1409,8,23,3077,28,"PRE",1,10.0926092130731,"All",0.000619095
1409,9,23,3077,28,"PRE",1,10.0926092130731,"All",0.000619095
1409,10,23,3077,28,"PRE",1,10.0926092130731,"All",0.000619095
1409,11,23,3077,28,"PRE",1,10.0926092130731,"All",0.000619095
1410,8,174,3072,3,"0",0,1.35058596679687,"All",0.000331388
1410,8,174,3072,3,"mob",1,1.35058596679687,"All",0.000331388
1411,8,95,3068,3,"0",0,2.51694915254237,"All",0.000617573
1411,8,95,3068,3,"hypo",1,2.51694915254237,"All",0.000617573
1412,8,30,3057,20,"hypo",1,13.0760317677213,"All",0.000802103
1412,9,30,3057,20,"hypo",1,13.0760317677213,"All",0.000802103
1412,10,30,3057,20,"hypo",1,13.0760317677213,"All",0.000802103
1412,11,30,3057,20,"hypo",1,13.0760317677213,"All",0.000802103
1412,8,30,3057,20,"0",0,13.0760317677213,"All",0.000802103
1412,9,30,3057,20,"0",0,13.0760317677213,"All",0.000802103
1412,10,30,3057,20,"0",0,13.0760317677213,"All",0.000802103
1412,11,30,3057,20,"0",0,13.0760317677213,"All",0.000802103
1413,8,382,3053,1,"0",0,0.596921034708579,"All",0.000146464
1413,8,382,3053,1,"recombinase",1,0.596921034708579,"All",0.000146464
1413,8,382,3053,1,"soren",1,0.596921034708579,"All",0.000146464
1414,8,265,3037,1,"soren",1,0.981560750740863,"All",0.000240841
1414,8,265,3037,1,"0",0,0.981560750740863,"All",0.000240841
1415,8,331,3029,1,"0",0,0.809177401782767,"All",0.000198544
1415,8,331,3029,1,"rep",1,0.809177401782767,"All",0.000198544
1415,8,331,3029,1,"recombinase",1,0.809177401782767,"All",0.000198544
1416,8,326,3028,1,"mob",1,0.819022457067371,"All",0.00020096
1416,8,326,3028,1,"0",0,0.819022457067371,"All",0.00020096
1417,8,314,3025,1,"soren",1,0.87404774214876,"All",0.000214461
1417,8,314,3025,1,"0",0,0.87404774214876,"All",0.000214461
1419,8,278,3022,1,"0",0,0.95730911978822,"All",0.000234891
1419,8,278,3022,1,"soren",1,0.95730911978822,"All",0.000234891
1422,8,67,3009,4,"hypo",1,3.4091142372009,"All",0.00083648
1422,8,67,3009,4,"rep",1,3.4091142372009,"All",0.00083648
1422,8,67,3009,4,"soren",1,3.4091142372009,"All",0.00083648
1424,8,135,2983,6,"soren",1,2.64766741535367,"All",0.000324824
1424,12,135,2983,6,"soren",1,2.64766741535367,"All",0.000324824
1424,8,135,2983,6,"0",0,2.64766741535367,"All",0.000324824
1424,12,135,2983,6,"0",0,2.64766741535367,"All",0.000324824
1425,8,148,2977,2,"0",0,1.88747331877729,"All",0.000463121
1425,8,148,2977,2,"rep",1,1.88747331877729,"All",0.000463121
1426,8,89,2965,3,"0",0,2.62428330522766,"All",0.000643909
1426,8,89,2965,3,"mob",1,2.62428330522766,"All",0.000643909
1426,8,89,2965,3,"rep",1,2.62428330522766,"All",0.000643909
1427,8,112,2938,3,"0",0,2.35636608236896,"All",0.000578172
1427,8,112,2938,3,"rep",1,2.35636608236896,"All",0.000578172
1428,8,20,2938,12,"mob",1,10.0939392988428,"All",0.00123835
1428,11,20,2938,12,"mob",1,10.0939392988428,"All",0.00123835
1428,8,20,2938,12,"rep",1,10.0939392988428,"All",0.00123835
1428,11,20,2938,12,"rep",1,10.0939392988428,"All",0.00123835
1429,8,72,2935,4,"hypo",1,2.96320272572402,"All",0.000727069
1429,8,72,2935,4,"rep",1,2.96320272572402,"All",0.000727069
